last_email,weekend,same_day,avg_email_sent,opened_email,row_num,discount%,max_purchase_discount,last_pos_email,avg_days_between_purchases,purchase
0,0,0,19.33333333333333,0,61,0.0,15.0,0,246.5,1
0,0,0,21.0,0,22,10.0,10.0,22,0.0,1
0,0,0,120.1,0,1211,15.0,15.0,200,72.55555555555556,0
0,0,0,88.4,0,894,15.0,15.0,150,18.666666666666668,0
1,0,0,18.25,1,77,15.0,15.0,74,2.333333333333333,1
1,0,1,14.833333333333334,0,285,15.0,15.0,151,16.352941176470587,1
0,1,0,2.0,1,3,10.0,10.0,3,0.0,1
0,0,0,58.23809523809524,0,1244,15.0,15.0,3,47.65,1
1,0,1,9.6,0,53,0.0,0.0,14,16.25,1
0,0,0,0.0,0,401,15.0,0.0,402,0.0,0
0,0,0,0.0,0,42,15.0,0.0,43,0.0,0
1,0,0,26.9,0,279,15.0,15.0,59,45.22222222222222,1
0,0,0,83.85714285714286,1,594,0.0,0.0,113,17.666666666666668,0
0,0,0,1.0,1,2,40.0,40.0,2,0.0,1
0,0,0,0.0,0,59,10.0,0.0,60,0.0,0
1,0,1,0.5714285714285714,1,11,15.0,15.0,5,1.1666666666666667,1
0,1,0,173.0,1,174,10.0,10.0,174,0.0,1
0,0,0,18.666666666666668,1,236,10.0,15.0,37,38.72727272727273,0
1,1,1,21.142857142857142,0,620,15.0,15.0,70,40.37037037037037,1
1,0,1,7.909090909090909,0,98,15.0,15.0,5,36.0,1
0,0,0,15.090909090909092,0,177,0.0,10.0,67,28.6,0
1,0,0,6.8,0,78,0.0,0.0,33,10.88888888888889,1
1,0,0,4.333333333333333,1,16,0.0,0.0,14,3.5,1
0,0,0,42.75,1,175,0.0,0.0,12,91.0,0
0,0,0,0.0,1,0,0.0,0.0,1,0.0,0
0,0,0,0.0,0,35,10.0,0.0,36,0.0,0
0,0,0,99.5,0,603,15.0,0.0,142,68.2,0
0,0,0,40.22222222222222,1,742,15.0,15.0,6,76.11764705882354,0
0,1,0,1.0,1,0,25.0,25.0,0,0.0,1
0,0,0,0.0,0,185,0.0,0.0,186,0.0,0
0,0,0,0.0,1,121,0.0,0.0,122,0.0,0
0,0,0,0.0,1,172,0.0,0.0,173,0.0,0
0,0,0,112.25,0,453,0.0,0.0,60,32.666666666666664,0
1,0,0,28.63157894736842,1,563,20.0,15.0,21,68.11111111111111,1
0,0,0,31.782608695652176,0,754,15.0,15.0,180,29.27272727272728,1
1,0,1,27.0,0,84,15.0,15.0,71,0.5,1
0,0,0,15.7,1,167,0.0,0.0,79,12.11111111111111,1
0,0,0,17.5,0,37,10.0,15.0,18,0.0,0
0,0,0,38.0,1,39,20.0,20.0,39,0.0,1
0,0,0,30.75,0,1016,15.0,0.0,97,31.64516129032258,1
0,0,0,16.545454545454547,0,193,0.0,0.0,41,21.9,1
0,0,0,0.0,1,69,0.0,0.0,70,0.0,0
0,0,0,0.0,0,30,15.0,0.0,31,0.0,0
1,0,1,169.33333333333334,1,1022,15.0,0.0,0,200.0,1
0,0,0,0.0,0,86,0.0,0.0,87,0.0,0
0,0,0,333.0,0,334,15.0,0.0,1,0.0,0
0,0,0,205.0,1,412,15.0,10.0,370,3.0,0
0,0,0,21.5,1,225,0.0,15.0,40,40.888888888888886,0
1,0,1,17.295454545454547,0,805,0.0,0.0,37,9.44186046511628,1
0,0,0,33.611111111111114,1,623,0.0,15.0,230,35.05882352941177,1
0,0,0,0.0,1,45,0.0,0.0,46,0.0,0
0,0,0,48.4,0,247,0.0,30.0,89,274.75,1
0,0,0,0.0,0,72,0.0,0.0,73,0.0,0
1,1,0,1.3333333333333333,1,7,10.0,10.0,5,3.5,1
0,0,0,0.0,0,74,15.0,0.0,75,0.0,0
0,0,0,0.0,0,33,0.0,0.0,34,0.0,0
1,0,0,2.6666666666666665,1,22,0.0,10.0,0,16.4,1
0,0,0,18.74074074074074,0,533,0.0,15.0,2,17.807692307692307,1
0,0,0,17.424242424242426,0,608,10.0,15.0,77,12.46875,1
0,0,0,24.8,1,516,15.0,15.0,191,25.36842105263158,1
0,0,0,0.0,0,389,0.0,0.0,390,0.0,0
1,0,1,37.61111111111112,0,695,15.0,15.0,44,64.70588235294117,1
0,0,0,1.0,0,2,0.0,0.0,2,0.0,1
0,0,0,65.83333333333333,1,1203,15.0,0.0,41,43.0,0
0,0,0,0.0,0,19,15.0,0.0,20,0.0,0
0,0,0,10.666666666666666,0,35,10.0,10.0,3,64.5,0
0,0,0,0.0,1,48,15.0,0.0,49,0.0,0
0,0,0,42.0,0,86,0.0,10.0,37,27.0,0
1,0,1,0.5,0,1,15.0,15.0,0,0.0,1
0,0,0,83.75,0,339,15.0,20.0,150,1.3333333333333333,0
0,0,0,33.31818181818182,0,755,15.0,0.0,138,30.428571428571427,0
0,0,0,31.0,0,32,0.0,0.0,32,0.0,1
1,0,0,0.5,0,1,0.0,0.0,0,1.0,1
0,0,0,42.42622950819672,0,2649,0.0,0.0,113,15.966666666666669,0
0,0,0,1.0,1,0,10.0,10.0,0,0.0,1
0,0,0,20.38095238095238,0,449,0.0,0.0,3,14.1,1
1,0,1,8.5,0,57,10.0,10.0,52,0.6,1
0,0,0,0.0,0,68,0.0,0.0,69,0.0,0
0,0,0,75.0,0,76,0.0,0.0,40,0.0,0
0,0,0,31.53846153846154,0,423,10.0,15.0,250,5.333333333333333,0
0,0,0,106.5,1,645,0.0,10.0,614,17.0,1
0,0,0,0.0,0,130,0.0,0.0,131,0.0,0
1,0,1,65.66666666666667,1,200,0.0,0.0,153,624.0,1
0,0,0,0.0,0,22,10.0,0.0,23,0.0,0
0,0,0,39.0,1,40,10.0,10.0,40,0.0,1
0,0,0,49.8,1,762,10.0,15.0,548,15.0,1
0,0,0,0.0,0,26,0.0,0.0,27,0.0,0
0,0,0,0.0,0,28,10.0,0.0,29,0.0,0
0,0,0,0.0,0,67,15.0,0.0,68,0.0,0
0,0,0,81.0,0,82,15.0,15.0,1,0.0,0
0,0,0,33.25,1,137,0.0,0.0,93,22.666666666666668,0
1,0,1,0.5,1,1,40.0,40.0,0,0.0,1
0,0,0,29.166666666666668,0,362,10.0,10.0,205,14.636363636363637,0
0,0,0,0.0,0,850,0.0,0.0,851,0.0,0
1,0,1,274.3333333333333,0,826,15.0,15.0,444,181.5,1
0,0,0,92.28571428571428,0,1306,15.0,15.0,200,57.0,1
0,0,0,0.0,0,2,0.0,0.0,3,0.0,0
0,0,0,29.666666666666668,0,184,0.0,15.0,87,0.8,0
0,0,0,32.0,1,396,10.0,10.0,40,66.18181818181819,1
0,0,0,0.0,0,42,15.0,0.0,43,0.0,0
0,0,0,45.6,0,233,0.0,0.0,212,1.75,0
0,0,0,0.0,1,343,0.0,0.0,344,0.0,0
0,0,0,1.0,1,0,0.0,0.0,0,0.0,1
0,0,0,62.85714285714285,0,447,15.0,20.0,18,110.33333333333331,0
1,0,0,10.76,0,294,10.0,15.0,27,41.125,1
0,0,0,35.4,0,364,0.0,0.0,42,53.888888888888886,0
0,0,0,43.66666666666666,1,268,0.0,0.0,93,37.8,0
1,0,1,4.727272727272728,0,63,15.0,15.0,48,0.9,1
0,0,0,52.42857142857143,0,1122,10.0,0.0,590,13.05,0
1,0,1,2.0,1,9,10.0,10.0,6,7.5,1
1,0,1,4.0,1,25,15.0,15.0,21,1.25,1
0,0,0,58.6,0,298,15.0,20.0,102,64.75,0
1,0,0,12.538461538461538,1,352,0.0,15.0,84,21.28,1
1,0,1,38.9,1,399,15.0,15.0,80,135.44444444444446,1
1,0,0,7.7894736842105265,1,167,0.0,0.0,39,20.61111111111111,1
0,0,0,0.0,0,11,20.0,0.0,12,0.0,0
0,0,0,0.0,0,66,15.0,0.0,67,0.0,0
1,0,1,18.45833333333333,1,467,0.0,0.0,347,6.869565217391305,1
0,0,0,0.0,0,98,15.0,0.0,99,0.0,0
0,0,0,15.857142857142858,0,354,15.0,10.0,62,20.2,0
0,0,0,0.0,0,42,0.0,0.0,43,0.0,0
1,0,0,5.714285714285714,0,47,15.0,15.0,41,1.3333333333333333,1
0,0,0,114.8,0,579,0.0,0.0,283,34.5,0
0,0,0,12.1,1,131,10.0,15.0,77,0.7777777777777778,0
0,0,0,58.142857142857146,0,414,15.0,15.0,190,58.5,0
0,1,0,15.88888888888889,1,152,15.0,10.0,126,7.25,1
0,0,0,48.72727272727273,1,547,20.0,10.0,95,99.5,1
0,0,0,39.75,0,163,0.0,0.0,135,2.333333333333333,0
0,1,0,2.0,0,3,10.0,10.0,3,0.0,1
0,0,0,0.0,0,241,0.0,0.0,242,0.0,0
0,0,0,37.77777777777778,1,349,10.0,15.0,147,69.75,1
1,0,0,33.44444444444444,1,620,15.0,15.0,385,33.588235294117645,1
0,0,0,228.5,0,459,0.0,0.0,164,0.0,0
0,0,0,0.0,0,343,0.0,0.0,344,0.0,0
0,0,0,41.75,0,171,10.0,0.0,136,2.333333333333333,0
1,0,0,10.0,0,33,0.0,0.0,31,1.0,1
0,0,0,123.22222222222224,0,1118,15.0,0.0,75,73.5,0
0,0,0,71.8,0,364,15.0,0.0,7,136.75,0
1,0,0,5.111111111111111,1,55,10.0,0.0,8,22.5,1
1,0,1,3.0,1,20,15.0,15.0,16,0.0,1
1,0,0,19.0,1,20,40.0,40.0,19,0.0,0
0,0,0,14.0,0,15,20.0,20.0,15,0.0,1
0,0,0,17.666666666666668,0,56,0.0,15.0,3,0.0,0
0,0,0,0.0,0,67,15.0,0.0,68,0.0,0
0,0,0,222.5,0,447,0.0,15.0,245,58.0,0
0,0,0,25.0,1,156,0.0,0.0,45,35.4,1
0,0,0,109.0,1,110,0.0,0.0,95,0.0,0
0,0,0,0.0,0,39,10.0,0.0,40,0.0,0
0,0,0,45.0,0,46,0.0,0.0,40,0.0,0
1,1,1,9.636363636363637,1,117,15.0,15.0,37,22.8,1
0,0,0,0.0,1,17,15.0,0.0,18,0.0,0
0,0,0,5.0,1,66,20.0,15.0,26,0.8,0
1,0,0,48.0,0,49,15.0,15.0,48,0.0,0
0,0,0,53.16666666666666,1,325,0.0,15.0,18,1.4,0
0,0,0,118.88888888888889,0,1079,15.0,15.0,200,67.25,0
1,0,1,5.666666666666667,0,20,20.0,20.0,18,0.5,1
0,0,0,21.80952380952381,0,479,0.0,15.0,235,12.25,1
0,0,0,9.5,1,21,0.0,0.0,19,2.0,1
0,0,0,260.5,1,523,10.0,0.0,507,0.0,0
1,1,0,23.42105263157895,1,464,0.0,0.0,397,4.777777777777778,1
0,0,0,294.0,1,295,20.0,20.0,46,0.0,0
0,0,0,6.666666666666667,0,23,0.0,0.0,10,2.5,0
1,1,0,29.166666666666668,1,181,15.0,15.0,89,73.2,1
0,0,0,0.0,0,178,0.0,0.0,179,0.0,0
0,0,0,29.0,1,60,0.0,15.0,50,6.0,0
1,0,1,96.5,1,195,10.0,10.0,194,0.0,1
0,0,0,0.0,1,3,20.0,0.0,4,0.0,0
0,0,0,19.0,0,40,0.0,0.0,12,97.0,1
0,0,0,0.0,0,35,10.0,0.0,36,0.0,0
0,0,0,166.0,0,501,0.0,20.0,290,0.0,0
1,0,1,24.6,0,128,15.0,15.0,122,0.75,1
1,0,1,52.75,1,215,15.0,15.0,212,0.0,1
0,0,0,2.0,1,3,10.0,10.0,3,0.0,1
0,0,0,0.0,0,60,10.0,0.0,61,0.0,0
0,0,0,0.0,0,25,0.0,0.0,26,0.0,0
0,0,0,16.833333333333332,1,107,15.0,15.0,56,1.8,0
1,0,1,40.0,0,123,0.0,0.0,120,1.0,1
0,0,0,39.0,0,40,10.0,15.0,8,0.0,0
0,0,0,43.0,1,308,20.0,15.0,250,5.0,0
0,0,0,0.0,0,100,0.0,0.0,101,0.0,0
0,0,0,0.0,0,324,0.0,0.0,325,0.0,0
0,0,0,14.0,1,15,10.0,10.0,15,0.0,1
0,0,0,4.5,1,11,40.0,40.0,9,18.0,1
0,0,0,175.0,0,352,0.0,0.0,50,0.0,0
0,0,0,1.0,0,0,40.0,40.0,0,0.0,1
0,0,0,4.666666666666667,1,17,10.0,10.0,3,0.0,0
0,0,0,22.625,0,189,10.0,15.0,61,56.0,1
0,0,0,11.4,0,62,10.0,20.0,18,0.5,0
1,1,1,0.75,1,7,40.0,40.0,2,0.6666666666666666,1
0,0,0,5.2,0,31,0.0,15.0,25,0.75,0
0,1,0,14.80952380952381,1,332,10.0,15.0,239,4.1,1
0,0,0,29.8,1,308,15.0,20.0,194,41.77777777777778,1
0,0,0,58.44444444444444,0,535,0.0,0.0,85,38.75,0
0,0,0,37.18181818181818,1,420,15.0,15.0,0,57.4,0
0,0,0,0.0,1,5,10.0,0.0,6,0.0,0
0,0,0,293.5,1,589,10.0,15.0,182,372.0,0
0,0,0,124.53846153846152,0,1632,0.0,0.0,113,16.416666666666668,0
1,0,1,10.833333333333334,0,71,0.0,0.0,64,0.4,1
1,0,0,10.5,0,115,15.0,15.0,73,21.0,1
1,0,0,24.0,1,250,15.0,15.0,24,31.88888888888889,1
0,0,0,41.42857142857143,1,297,15.0,20.0,93,75.33333333333333,0
0,0,0,70.66666666666667,0,215,15.0,15.0,136,40.0,1
0,0,1,47.5,0,388,10.0,0.0,178,107.28571428571428,1
0,0,0,0.0,0,289,15.0,0.0,290,0.0,0
1,0,1,10.615384615384617,1,151,15.0,15.0,109,5.833333333333333,1
0,0,0,751.6666666666666,0,2258,0.0,10.0,2060,2.0,0
1,0,1,22.75,1,95,15.0,15.0,92,2.333333333333333,1
0,0,0,0.0,0,22,10.0,0.0,23,0.0,0
1,0,1,30.73684210526316,0,603,15.0,15.0,467,12.72222222222222,1
1,0,0,13.5,0,58,15.0,15.0,55,1.6666666666666667,1
0,0,0,23.6,1,123,10.0,10.0,56,20.5,0
0,0,0,0.0,1,8,15.0,0.0,9,0.0,0
0,0,0,0.0,0,189,0.0,0.0,190,0.0,0
0,0,0,98.6,0,498,15.0,15.0,59,110.25,0
0,0,0,0.0,0,42,15.0,0.0,43,0.0,0
0,0,0,0.0,0,148,0.0,0.0,149,0.0,0
0,0,0,110.5,0,223,0.0,0.0,29,65.0,0
0,1,0,1.0,1,0,15.0,15.0,0,0.0,1
0,0,0,0.0,1,2,0.0,0.0,3,0.0,0
0,1,0,16.666666666666668,1,318,0.0,15.0,37,54.588235294117645,1
0,0,0,0.0,0,157,0.0,0.0,158,0.0,0
0,0,0,17.272727272727273,1,201,15.0,15.0,77,14.0,1
0,0,0,0.0,0,32,10.0,0.0,33,0.0,0
0,0,0,103.88888888888889,0,944,0.0,15.0,200,67.25,0
0,0,0,79.5,0,483,15.0,10.0,180,53.8,0
0,0,0,0.0,0,19,0.0,0.0,20,0.0,0
1,0,1,0.5,0,1,15.0,15.0,0,0.0,1
0,0,0,0.0,1,9,15.0,0.0,10,0.0,0
1,0,0,0.3333333333333333,0,4,0.0,0.0,2,0.5,1
0,0,0,0.0,0,16,0.0,0.0,17,0.0,0
0,0,0,0.0,1,59,0.0,0.0,60,0.0,0
1,0,0,8.3,1,93,15.0,15.0,16,29.55555555555556,1
0,0,0,70.63636363636364,1,788,15.0,15.0,665,22.0,1
0,0,0,0.0,0,151,0.0,0.0,152,0.0,0
0,0,0,0.0,1,7,0.0,0.0,8,0.0,0
1,0,1,0.3333333333333333,1,2,15.0,15.0,0,0.0,1
1,0,0,35.303030303030305,1,1198,0.0,15.0,25,37.0,1
0,0,0,1.0,1,2,15.0,15.0,2,0.0,1
1,0,0,13.25,1,57,0.0,0.0,33,27.666666666666668,1
1,0,0,7.0,1,16,20.0,20.0,15,7.0,1
1,0,1,15.5,1,33,20.0,20.0,32,0.0,1
0,0,0,0.0,0,31,0.0,0.0,32,0.0,0
1,0,1,19.0,1,120,15.0,15.0,11,104.6,1
0,0,0,0.0,0,42,0.0,0.0,43,0.0,0
1,0,1,21.571428571428573,0,790,15.0,15.0,337,21.94117647058824,1
1,0,1,13.571428571428571,1,306,15.0,15.0,71,10.0,1
0,0,0,14.0,0,45,15.0,20.0,4,36.0,1
0,0,0,99.66666666666669,0,604,10.0,15.0,509,5.4,0
0,0,0,105.44444444444444,1,958,10.0,0.0,444,65.375,1
0,0,0,0.0,0,301,0.0,0.0,302,0.0,0
0,0,0,0.0,1,109,15.0,0.0,110,0.0,0
0,0,0,0.0,1,9,15.0,0.0,10,0.0,0
1,0,1,0.3333333333333333,1,2,0.0,0.0,0,0.0,1
0,0,0,180.5,1,363,15.0,15.0,64,403.0,0
0,0,0,218.0,0,2409,0.0,15.0,2060,25.7,1
0,0,0,0.0,1,22,15.0,0.0,23,0.0,0
1,1,1,2.4285714285714284,1,24,15.0,15.0,18,0.3333333333333333,1
0,0,0,42.0,1,129,15.0,10.0,109,18.5,0
0,0,0,16.0,1,102,40.0,15.0,92,15.4,1
0,0,0,67.25,1,273,0.0,10.0,163,2.0,0
0,0,0,55.285714285714285,0,394,10.0,15.0,45,41.833333333333336,0
0,0,0,0.0,0,29,15.0,0.0,30,0.0,0
0,0,0,21.5,1,90,15.0,0.0,2,72.66666666666667,0
0,0,0,58.25,0,237,0.0,0.0,37,46.333333333333336,0
0,0,0,0.0,0,8,15.0,0.0,9,0.0,0
1,0,1,24.6,1,128,15.0,15.0,124,1.75,1
1,0,1,16.0,0,136,0.0,0.0,10,10.714285714285714,1
0,0,0,164.0,0,165,0.0,10.0,3,0.0,0
1,1,1,16.142857142857142,1,120,15.0,15.0,110,0.1666666666666666,1
0,0,0,0.0,1,44,0.0,0.0,45,0.0,0
0,0,0,27.0,0,28,0.0,0.0,28,0.0,1
0,0,0,0.0,0,46,15.0,0.0,47,0.0,0
0,0,0,0.0,0,18,0.0,0.0,19,0.0,0
0,0,0,0.0,0,79,0.0,0.0,80,0.0,0
0,0,0,0.0,0,107,15.0,0.0,108,0.0,0
0,0,0,0.0,0,46,10.0,0.0,47,0.0,0
1,0,1,9.0,0,80,15.0,15.0,29,17.571428571428573,1
0,0,0,41.97435897435897,1,1676,15.0,15.0,590,26.289473684210527,0
1,1,1,61.5,1,125,15.0,15.0,124,0.0,1
1,0,0,1.0,1,4,0.0,0.0,3,7.0,1
0,0,0,52.57142857142857,1,750,0.0,0.0,71,99.07692307692308,1
1,1,0,4.25,1,21,15.0,15.0,18,3.0,1
1,1,0,15.75,1,67,15.0,15.0,64,2.0,1
0,0,0,0.0,0,9,10.0,0.0,10,0.0,0
0,0,0,0.0,1,21,0.0,0.0,22,0.0,0
0,0,0,10.0,0,22,15.0,15.0,0,0.0,0
0,0,0,63.66666666666666,1,194,0.0,0.0,98,1.0,0
0,0,0,25.0,1,52,0.0,0.0,5,5.0,0
0,0,0,0.0,0,55,0.0,0.0,56,0.0,0
0,0,0,36.30434782608695,1,858,10.0,15.0,134,29.454545454545453,0
1,0,1,33.0,0,68,0.0,0.0,67,0.0,1
0,0,0,57.5,1,117,0.0,0.0,30,0.0,0
0,0,0,0.0,0,92,20.0,0.0,93,0.0,0
0,0,0,70.0,0,355,0.0,10.0,203,26.25,0
0,0,0,25.0,0,26,10.0,0.0,1,0.0,0
0,0,0,0.0,0,223,0.0,0.0,224,0.0,0
0,0,0,19.0,1,20,0.0,15.0,0,0.0,0
0,0,0,45.0,0,276,0.0,0.0,42,27.6,0
1,0,0,10.0,1,22,0.0,0.0,21,2.0,1
0,0,0,38.625,0,317,0.0,0.0,35,23.0,1
0,0,0,104.66666666666669,1,317,10.0,20.0,84,84.5,0
1,0,1,0.5,1,1,0.0,0.0,0,0.0,1
0,0,0,48.9,1,499,0.0,10.0,364,85.55555555555556,1
0,0,0,7.333333333333333,0,25,10.0,10.0,6,0.0,0
0,0,0,0.0,0,1,0.0,0.0,1,0.0,1
0,0,0,66.72727272727273,0,745,0.0,0.0,175,58.1,1
1,0,1,13.642857142857142,1,205,0.0,0.0,9,28.0,1
0,0,0,0.0,0,199,0.0,0.0,200,0.0,0
0,1,0,35.0,0,36,20.0,20.0,36,0.0,1
0,0,0,8.666666666666666,0,29,10.0,10.0,3,0.0,0
1,0,0,11.571428571428571,1,440,15.0,15.0,34,11.029411764705882,1
0,1,0,1.0,1,0,0.0,0.0,0,0.0,1
0,0,0,101.5,1,205,15.0,20.0,136,0.0,0
0,0,0,0.0,0,83,0.0,0.0,84,0.0,0
0,0,0,0.0,0,51,15.0,0.0,52,0.0,0
0,0,0,4.0,0,5,0.0,0.0,5,0.0,1
0,1,0,3.0,1,4,15.0,15.0,4,0.0,1
1,0,1,11.0,1,96,15.0,15.0,0,39.57142857142857,1
0,0,0,173.6,0,873,15.0,15.0,444,90.75,0
0,0,0,0.0,0,95,0.0,0.0,96,0.0,0
0,0,0,0.0,0,225,0.0,0.0,226,0.0,0
0,0,0,100.44444444444444,0,913,15.0,15.0,200,67.25,0
0,0,0,80.47058823529412,0,1385,0.0,0.0,370,72.75,1
0,0,0,2.0,1,3,15.0,15.0,3,0.0,1
1,0,0,61.333333333333336,1,374,15.0,15.0,10,178.0,0
0,0,0,0.0,0,110,0.0,0.0,111,0.0,0
0,0,0,0.0,0,20,0.0,0.0,21,0.0,0
0,0,0,40.142857142857146,0,288,0.0,0.0,86,107.66666666666669,1
0,0,0,25.0,1,26,20.0,20.0,26,0.0,1
0,0,0,0.0,0,604,10.0,0.0,605,0.0,0
0,0,0,31.0,0,96,15.0,15.0,29,143.0,1
0,0,0,3.5,0,18,0.0,10.0,0,24.666666666666668,1
1,0,1,0.3333333333333333,0,2,15.0,15.0,0,0.0,1
0,0,0,43.0,0,88,15.0,15.0,85,2.0,1
0,0,0,147.5,0,297,0.0,0.0,288,5.0,1
0,0,0,0.0,0,35,0.0,0.0,36,0.0,0
0,0,0,15.0,1,48,10.0,15.0,20,0.0,0
0,0,0,7.0,0,24,15.0,15.0,2,26.0,1
0,0,0,0.0,0,1,40.0,0.0,2,0.0,0
1,0,1,85.86363636363636,0,1911,10.0,0.0,113,25.285714285714285,1
0,0,0,0.0,0,176,0.0,0.0,177,0.0,0
0,0,0,108.66666666666669,0,658,0.0,0.0,165,35.0,0
0,0,0,0.0,1,22,15.0,0.0,23,0.0,0
0,0,0,27.5,0,57,0.0,0.0,21,0.0,0
0,0,0,13.416666666666666,1,173,15.0,15.0,47,17.818181818181817,0
0,0,0,51.42857142857143,0,1468,0.0,0.0,41,31.55555555555556,0
0,0,0,47.642857142857146,0,681,0.0,10.0,35,25.15384615384616,0
0,0,0,19.5,0,41,15.0,15.0,18,0.0,0
0,0,0,0.0,0,100,15.0,0.0,101,0.0,0
0,0,0,0.0,1,2,15.0,0.0,3,0.0,0
0,0,0,21.857142857142858,1,160,15.0,15.0,27,39.66666666666666,0
0,0,0,20.07692307692308,1,548,15.0,15.0,77,12.84,1
0,0,0,118.0,0,119,0.0,0.0,106,0.0,0
1,0,1,21.25,1,178,0.0,0.0,42,20.285714285714285,1
0,0,0,35.42857142857143,1,510,0.0,15.0,190,54.38461538461539,1
1,0,1,21.09523809523809,1,464,0.0,15.0,5,46.4,1
0,0,0,60.71428571428572,0,432,0.0,0.0,30,58.16666666666666,0
1,0,1,34.92,1,898,15.0,0.0,97,28.416666666666668,1
0,0,0,120.5,0,729,0.0,0.0,165,35.0,0
0,0,0,410.5,0,823,0.0,0.0,52,0.0,0
1,0,1,3.8333333333333335,1,29,10.0,15.0,23,12.6,1
0,0,0,18.0,1,19,15.0,15.0,19,0.0,1
0,0,0,35.69230769230769,0,477,0.0,0.0,11,42.66666666666666,0
1,0,0,36.66666666666666,0,226,0.0,0.0,19,90.6,1
1,0,1,8.666666666666666,0,29,10.0,10.0,27,1.0,1
0,0,0,379.0,0,380,0.0,0.0,380,0.0,1
0,0,0,38.25,0,628,15.0,0.0,337,15.4,0
1,0,1,5.666666666666667,1,40,0.0,0.0,35,1.4,1
0,0,0,47.0,0,384,0.0,15.0,344,53.42857142857143,1
0,0,0,0.0,1,1,15.0,0.0,2,0.0,0
0,0,0,8.285714285714286,0,65,15.0,15.0,43,1.5,1
1,0,0,9.5,0,84,0.0,0.0,15,30.142857142857142,1
0,0,0,26.0,0,729,0.0,15.0,105,21.384615384615383,0
0,0,0,46.5,0,190,0.0,0.0,175,12.666666666666666,1
1,0,1,0.5,0,1,40.0,40.0,0,0.0,1
0,0,0,67.0,1,340,15.0,0.0,114,2.25,0
0,0,0,43.0,0,44,0.0,0.0,44,0.0,1
0,0,0,0.0,0,13,10.0,0.0,14,0.0,0
0,0,0,0.0,0,5,0.0,0.0,6,0.0,0
1,0,0,30.807692307692307,1,827,15.0,0.0,175,27.24,1
0,0,0,66.54545454545455,0,743,0.0,0.0,71,128.1,1
0,0,0,5.5,1,39,0.0,10.0,28,4.8,1
0,0,0,34.38095238095238,0,1486,0.0,15.0,641,19.02439024390244,1
0,0,0,123.5,0,249,15.0,0.0,80,434.0,0
0,0,0,1.0,1,0,10.0,10.0,0,0.0,1
0,1,0,11.375,0,99,10.0,10.0,7,91.42857142857144,1
0,0,0,0.0,0,67,15.0,0.0,68,0.0,0
0,0,0,0.0,0,57,0.0,0.0,58,0.0,0
0,0,0,0.0,0,44,0.0,0.0,45,0.0,0
0,0,0,0.0,0,73,0.0,0.0,74,0.0,0
1,0,1,0.5,0,1,10.0,10.0,0,0.0,1
0,0,0,57.66666666666666,0,176,15.0,10.0,162,3.5,0
1,0,1,1.0,1,10,0.0,0.0,6,1.5,1
0,0,0,73.66666666666667,0,224,0.0,0.0,153,3.5,0
0,0,0,3.25,0,17,0.0,10.0,0,89.33333333333333,1
1,0,1,12.444444444444445,1,121,15.0,15.0,60,18.0,1
0,0,0,72.88888888888889,0,665,15.0,15.0,102,83.625,0
0,0,0,122.0,0,123,0.0,10.0,103,0.0,0
1,0,1,25.5,0,424,15.0,15.0,272,13.6,1
0,0,0,15.074074074074074,1,434,0.0,15.0,0,24.346153846153847,1
0,0,0,73.5,0,149,0.0,15.0,66,49.0,0
1,0,1,11.0,0,36,0.0,0.0,34,2.5,1
0,0,0,14.0,1,60,15.0,20.0,23,2.333333333333333,0
0,0,0,53.92857142857143,0,769,10.0,20.0,38,53.92307692307692,0
1,0,1,29.0,1,210,15.0,15.0,204,0.0,1
0,0,0,23.08695652173913,0,554,0.0,15.0,37,10.818181818181818,0
0,0,0,1.0,1,0,0.0,0.0,0,0.0,1
0,0,0,0.0,0,76,0.0,0.0,77,0.0,0
1,0,1,30.0,1,403,15.0,15.0,70,61.833333333333336,1
1,0,1,0.5,0,3,40.0,40.0,2,0.0,1
1,0,1,15.0,1,80,20.0,20.0,73,1.25,1
1,0,0,0.6666666666666666,0,5,10.0,10.0,0,23.0,1
1,1,1,11.0,1,48,15.0,15.0,42,1.6666666666666667,1
1,0,1,2.136363636363636,0,69,0.0,0.0,0,4.857142857142857,1
0,0,0,0.0,1,9,0.0,0.0,10,0.0,0
0,0,0,78.0,1,316,0.0,0.0,172,70.0,0
0,0,0,28.2,1,146,15.0,10.0,27,59.25,0
0,0,1,29.5,1,183,10.0,10.0,142,3.2,1
0,0,0,30.5,0,63,10.0,10.0,28,0.0,0
1,0,1,11.857142857142858,1,90,15.0,15.0,84,1.1666666666666667,1
0,0,0,0.0,0,364,0.0,0.0,365,0.0,0
0,0,0,114.27272727272728,0,1268,15.0,15.0,92,44.1,0
1,0,1,11.428571428571429,1,87,15.0,15.0,81,1.5,1
0,0,0,33.0,1,34,0.0,0.0,0,0.0,0
0,0,0,0.0,0,18,10.0,0.0,19,0.0,0
0,0,0,0.0,0,409,0.0,0.0,410,0.0,0
0,0,0,0.0,0,18,0.0,0.0,19,0.0,0
0,0,0,0.0,0,66,15.0,0.0,67,0.0,0
0,0,0,0.0,0,1,0.0,0.0,1,0.0,1
0,0,0,62.21428571428572,0,885,10.0,20.0,38,53.92307692307692,0
0,0,0,0.0,0,538,0.0,0.0,539,0.0,0
0,0,0,84.0,0,340,0.0,10.0,134,81.33333333333333,0
